Epoch,accuracy,loss,val_accuracy,val_loss
1,0.6256313323974609,1.2641345262527466,0.9058823585510254,0.42930635809898376
2,0.8619528412818909,0.44874125719070435,0.9382352828979492,0.2549041211605072
3,0.9120370149612427,0.30498579144477844,0.9551470875740051,0.1979990154504776
4,0.9265572428703308,0.23819653689861298,0.9558823704719543,0.16820833086967468
5,0.9478114247322083,0.19067534804344177,0.966911792755127,0.1382799744606018
6,0.9486532211303711,0.17341232299804688,0.9624999761581421,0.12811554968357086
7,0.9473905563354492,0.15539051592350006,0.9727941155433655,0.11250313371419907
8,0.9604377150535583,0.1319790780544281,0.9727941155433655,0.1027107685804367
9,0.9631733894348145,0.12396258115768433,0.9683823585510254,0.11364690959453583
10,0.9654881954193115,0.11370489001274109,0.9676470756530762,0.10800516605377197
11,0.9640151262283325,0.11889924854040146,0.9808823466300964,0.08710624277591705
12,0.9654881954193115,0.10811132192611694,0.9757353067398071,0.09001830965280533
13,0.9667508602142334,0.09977269172668457,0.979411780834198,0.08148282021284103
14,0.9707491397857666,0.09966247528791428,0.9757353067398071,0.08560279756784439
15,0.9680134654045105,0.09781938046216965,0.9742646813392639,0.07973917573690414
16,0.9678030014038086,0.09409473836421967,0.9750000238418579,0.08852533251047134
17,0.9726430773735046,0.08419913798570633,0.9779411554336548,0.08499638736248016
18,0.9705387353897095,0.09282692521810532,0.9735293984413147,0.08458393067121506
19,0.9732744097709656,0.08357356488704681,0.9772058725357056,0.0758606418967247
20,0.9753788113594055,0.07606006413698196,0.9786764979362488,0.08495640009641647
