Epoch,accuracy,loss,val_accuracy,val_loss
1,0.6597222089767456,1.130545735359192,0.9213235378265381,0.35696738958358765
2,0.8992003202438354,0.36091750860214233,0.9654411673545837,0.18275301158428192
3,0.9318181872367859,0.24568496644496918,0.9735293984413147,0.14691409468650818
4,0.9553872346878052,0.17170915007591248,0.9801470637321472,0.10592234879732132
5,0.9583333134651184,0.1498570442199707,0.9860293865203857,0.0874500498175621
6,0.9690656661987305,0.1207321509718895,0.9852941036224365,0.07984044402837753
7,0.9764309525489807,0.10084906220436096,0.9867647290229797,0.06459816545248032
8,0.9762205481529236,0.09062345325946808,0.9882352948188782,0.056459397077560425
9,0.9730639457702637,0.09119988232851028,0.9867647290229797,0.05287778377532959
10,0.9785353541374207,0.07676930725574493,0.9897058606147766,0.05467388406395912
11,0.9764309525489807,0.07573401927947998,0.9926470518112183,0.03934750705957413
12,0.9842171669006348,0.06555674225091934,0.9889705777168274,0.04741937294602394
13,0.9774831533432007,0.07023613899946213,0.987500011920929,0.03992653638124466
14,0.9819023609161377,0.06439781188964844,0.9904412031173706,0.04027123004198074
15,0.9823232293128967,0.05667911842465401,0.9911764860153198,0.03640379011631012
16,0.9852693676948547,0.05336226522922516,0.9904412031173706,0.04627865552902222
17,0.9859007000923157,0.05362839251756668,0.9941176176071167,0.029119273647665977
18,0.9810606241226196,0.051260173320770264,0.9933823347091675,0.028798824176192284
19,0.9842171669006348,0.05163523182272911,0.987500011920929,0.04245174303650856
20,0.9835858345031738,0.053631141781806946,0.9948529601097107,0.035872623324394226
