Epoch,accuracy,loss,val_accuracy,val_loss
1,0.2552083432674408,2.539233684539795,0.65234375,1.3769510984420776
2,0.581250011920929,1.352041482925415,0.8359375,0.7845145463943481
3,0.715624988079071,0.9379004836082458,0.8671875,0.6117345690727234
4,0.8166666626930237,0.6635771989822388,0.91015625,0.49095413088798523
5,0.8374999761581421,0.5551220774650574,0.9140625,0.4199945032596588
6,0.8552083373069763,0.4924551546573639,0.92578125,0.33591848611831665
7,0.8999999761581421,0.38867369294166565,0.921875,0.34080207347869873
8,0.90625,0.3629199266433716,0.9375,0.31862807273864746
9,0.8989583253860474,0.35086092352867126,0.9453125,0.25754785537719727
10,0.9354166388511658,0.2749722898006439,0.94140625,0.23866546154022217
